t,theta1,theta2,x1,y1,x2,y2
57.78,-1.249671415557352,-44.20740150286398,-1.8977619162097772,-0.6312683338991387,-2.120969999432823,-1.6060391539301313
57.79,-1.2588318154859546,-44.355145007223655,-1.9034648829157845,-0.6138578333021406,-2.2677339798161578,-1.5451515705533834
57.800000000000004,-1.2640725637618386,-44.50688544714381,-1.906655802878116,-0.6038738687434708,-2.407512508523537,-1.469404087979065
57.81,-1.2653837396188852,-44.663282576159936,-1.9074459485445878,-0.601373389318847,-2.537004907438261,-1.3783261017001824
57.82,-1.2628390677668748,-44.82488870834769,-1.905909476568437,-0.6062252610429779,-2.6522798627148005,-1.2717560617454913
57.83,-1.2566700302624254,-44.991930779830696,-1.9021334074119098,-0.617971277979452,-2.748770337161033,-1.1501422177957652
57.84,-1.247374613452381,-45.16398115533638,-1.8963070134170188,-0.6356254485665487,-2.8215531938285494,-1.014992692321031
57.85,-1.2358287183942134,-45.339608397644874,-1.8888419169928288,-0.6574771574821867,-2.8661403944160564,-0.8693442998762843
57.86,-1.2233036792569514,-45.516300464649824,-1.8804590495558884,-0.681082787143652,-2.879782263028856,-0.7178674988329051
57.870000000000005,-1.2112738070044005,-45.69101372221882,-1.8721298419198678,-0.7036546418471854,-2.862633911860865,-0.5661712340107489
57.88,-1.201055423949293,-45.86120964551501,-1.8648420156804086,-0.7227477129351778,-2.8177485744758703,-0.41948365274242877
57.89,-1.1935328462980792,-46.025597046748715,-1.8593523764796844,-0.73675554974452,-2.7497840393676394,-0.2816385826617802
57.9,-1.1891415914034493,-46.18410153278253,-1.85609917843516,-0.7449133102665867,-2.6635323855493525,-0.15495431503955426
57.910000000000004,-1.188013159497227,-46.337396469355824,-1.85525741292711,-0.7470073170853194,-2.5631381728139204,-0.040675362702628504
57.92,-1.1901251790166558,-46.486465649706346,-1.8568309679854271,-0.7430873140690141,-2.4519583554063455,0.06054406457516992
57.93,-1.195397026500707,-46.63235033379311,-1.8607225900143585,-0.7332881036879421,-2.3327062449782385,0.14831919519684877
57.94,-1.2037376576869914,-46.776039448285985,-1.8667738834704117,-0.7177431769043836,-2.207651582892518,0.22236447333397713
57.95,-1.2150652958959265,-46.91843555955045,-1.8747842780055677,-0.6965514417063121,-2.078796149761334,0.2824169725863599
57.96,-1.2293128614738753,-47.060353194099484,-1.8845178236562719,-0.6697705370661121,-1.948011693533207,0.3282116914770874
57.97,-1.246426450181244,-47.202527641353996,-1.8957034843999676,-0.637423171240128,-1.8171466700483963,0.35948646705159437
57.980000000000004,-1.2663601307653696,-47.345624159615525,-1.9080322148824795,-0.5995106896216775,-1.6881103674954785,0.3760068043485171
57.99,-1.2890682133084619,-47.49024279552117,-1.9211528591778801,-0.5560320959015373,-1.5629400301282006,0.3776078609898893
58.0,-1.3144950682322392,-47.63691601380235,-1.9346684800479428,-0.5070087497361189,-1.4438523644275154,0.36425443704918037
58.01,-1.3425620552786992,-47.786096876993426,-1.9481348467128896,-0.45251587709487684,-1.3332759188130674,0.3361212376682322
58.02,-1.3731509862066582,-47.938135718029145,-1.9610633181379447,-0.3927221183658935,-1.2338551300266327,0.29369484758400405
58.03,-1.4060838754422071,-48.09324405228966,-1.9729310902013453,-0.3279373618801788,-1.14841059187671,0.23789472261352945
58.04,-1.4410998013499414,-48.25144698865286,-1.9832023774361864,-0.25866644570074815,-1.0798351365512011,0.1702013988572797
58.050000000000004,-1.4778318296887316,-48.41253077236775,-1.9913638247381913,-0.18566129786275462,-1.0309062637238968,0.09276512597390815
58.06,-1.5157900980360792,-48.57600047534444,-1.9969750776183726,-0.10995698873239124,-1.0040099562436429,0.008450222759427237
58.07,-1.5543601473403268,-48.74107121900153,-1.999729858086544,-0.032870878862156,-1.0008054534247348,-0.07923933550080678
58.08,-1.592825561891495,-48.90671688591975,-1.9995147324260467,0.04405490677773033,-1.0219091651357006,-0.16639070330459163
58.09,-1.6304177561278437,-49.07178428011708,-1.9964463380393307,0.11917222549464349,-1.0667092582319815,-0.2490518400297366
58.1,-1.6663838944554206,-49.23514992595325,-1.9908699718285465,0.19088414096357587,-1.1333998365677325,-0.323649596643397
58.11,-1.7000536231524737,-49.395871039957264,-1.9833157999575428,0.2577953406071808,-1.219237488956239,-0.38732816280700644
58.120000000000005,-1.7308852355612683,-49.55328446863593,-1.9744262293770667,0.3188119582886738,-1.320927163341611,-0.4381153636457291
58.13,-1.7584825280885126,-49.70703649802209,-1.9648771750696736,0.3731724626633367,-1.4350082868659213,-0.4749071098495965
58.14,-1.7825862164668487,-49.857057689614166,-1.9553124560815187,0.42042026484514167,-1.5581483002761718,-0.49732732209988867
58.15,-1.803050300297814,-50.00351026102881,-1.946300133677026,0.46034312164817964,-1.6873141721416869,-0.5055379640593809
58.160000000000004,-1.8198133712377047,-50.14673148849412,-1.9383102813715247,0.4929028840749876,-1.819838215960653,-0.5000545015752135
58.17,-1.8328712565140026,-50.28718615821001,-1.9317089482504,0.5181703766613197,-1.953410945140208,-0.4815941072702684
58.18,-1.84225385687598,-50.42543236746272,-1.9267622073933046,0.536271755885838,-2.0860309636187764,-0.45096350649612904
58.19,-1.8480068043187454,-50.56210013960129,-1.9236451968219392,0.5473473821476477,-2.215932467613361,-0.40898318378303633
58.2,-1.8501775549141735,-50.69788038010377,-1.922452510840951,0.5515218432313663,-2.341501742246195,-0.3564416701647801
58.21,-1.8488053300042815,-50.83352111149145,-1.923207512625158,0.5488832875777447,-2.461187265404923,-0.2940744726920228
58.22,-1.8439146221817562,-50.96982747285098,-1.9258689291353757,0.5394709146848988,-2.5734037758751374,-0.22256492584867704
58.230000000000004,-1.8355127078500393,-51.107660728315096,-1.9303334889894743,0.5232710782049044,-2.676428756032035,-0.14256813098654153
58.24,-1.8235928868394482,-51.24792852726317,-1.9364335075553059,0.5002252200929647,-2.768290908194264,-0.05476420773624702
58.25,-1.8081473035713784,-51.39155266130027,-1.9439284915972295,0.47025739713110315,-2.8466570156825313,0.040046737334332394
58.26,-1.7891964429055778,-51.53939052803933,-1.9524906845452463,0.4333360436936162,-2.908742130126177,0.14079002539157204
58.27,-1.7668459755734276,-51.69207451441947,-1.9616874846788712,0.3895923670380149,-2.951308054256483,0.24588736271010994
58.28,-1.7413808947722174,-51.84973407604398,-1.9709713998694607,0.3395169228427633,-2.970880878796293,0.35297180865688627
58.29,-1.7133883721299472,-52.011621719919084,-1.9797019361171084,0.28421865549990244,-2.9643687092250226,0.4586644807215102
58.300000000000004,-1.6838466272323362,-52.175834961047585,-1.9872332352626907,0.22561930029893207,-2.930135817237793,0.5586879432311143
58.31,-1.6540536220078177,-52.33952832576168,-1.9930722259966887,0.16632228341567662,-2.869092244009285,0.6485970267323986
58.32,-1.6253299704279867,-52.499814893372346,-1.997026818654874,0.1090132357706739,-2.7848460675127704,0.7249197474499874
58.33,-1.5986707826750923,-52.654800037794445,-1.9992230650169251,0.05574169269345161,-2.682524705297886,0.785877891213528
58.34,-1.5746124063245082,-52.80393352386895,-1.9999854375546957,0.007632140535397619,-2.5672179840662364,0.8311898119695437
58.35,-1.553332171942436,-52.94766632404563,-1.9996950110471263,-0.03492653422877032,-2.4431132825539175,0.8613882745822465
58.36,-1.5348131181797389,-53.086949513078594,-1.9987053483987716,-0.07195088798719215,-2.313391128554034,0.8772450136938433
58.370000000000005,-1.518964811600641,-53.222893595844845,-1.9973140954216704,-0.10361662139789651,-2.1804560490264944,0.8794698574175781
58.38,-1.505687742331059,-53.35660547923904,-1.9957623695345472,-0.1301251872231085,-2.046210578146428,0.8686014912269328
58.39,-1.4949011733099766,-53.48913109318449,-1.994242690018043,-0.15164462835722162,-1.9122787598716202,0.844990668105307
58.4,-1.4865519877392108,-53.621445951609466,-1.9929070877568278,-0.16828945174490098,-1.7801743755400028,0.8088209786327885
58.410000000000004,-1.4806141435551448,-53.75446203715994,-1.9918726842372145,-0.18011998720195946,-1.651430694954225,0.7601455348358535
58.42,-1.4770827592865063,-53.889035151834825,-1.9912241926845948,-0.18715291733655529,-1.527707359032945,0.6989351961835104
58.43,-1.4759636595489973,-54.025963665550805,-1.9910135030588956,-0.18938117814911104,-1.4108832827433009,0.6251425645843831
58.44,-1.4772573436960215,-54.16597136357176,-1.9912568363200172,-0.1868052777862453,-1.303135846591116,0.5387906865730651
58.45,-1.480935228503787,-54.309666698976336,-1.9919304153764625,-0.17948041758964478,-1.2069951811877824,0.4400974049065787
58.46,-1.4869057883560581,-54.45747083062288,-1.992966503936474,-0.16758434946983763,-1.1253464476499806,0.32964340310379153
58.47,-1.4949698731099998,-54.60951133282699,-1.9942531032676012,-0.15150762392547165,-1.06133400021953,0.20857840352905507
58.480000000000004,-1.5047698560079232,-54.7654933716072,-1.9956420886915625,-0.131957015132875,-1.0181096704233894,0.07882811535496947
58.49,-1.5157476654669624,-54.924589855688104,-1.9969704100630499,-0.11004172541638144,-0.9983895377793691,-0.05678535012512473
58.5,-1.5271387234324962,-55.08542683450908,-1.9980943163814098,-0.0872874724362354,-1.003872824275923,-0.19463561930211987
58.51,-1.538029234199067,-55.24624178832869,-1.9989264137055285,-0.06552245867146626,-1.034722118552148,-0.33068293311623104
58.52,-1.547477518999349,-55.40521527368539,-1.9994562578427417,-0.04663338904153466,-1.0893864386644063,-0.4610883615303586
58.53,-1.554655312053242,-55.560849997427844,-1.9997394732994864,-0.032280627749364736,-1.1649128534013662,-0.5827935837363057
58.54,-1.5589454599745112,-55.71222279288704,-1.999859558599285,-0.023701178854061717,-1.2575939883249427,-0.6938070086938756
58.550000000000004,-1.5599637708045178,-55.85903049829333,-1.999882656878184,-0.02166468827045467,-1.3636252734294305,-0.7931415459965603
58.56,-1.5575207368324204,-56.00148389263583,-1.999823761299549,-0.026550400029463152,-1.4795394199938017,-0.8805434937907913
58.57,-1.5515591889842866,-56.140151819518415,-1.9996299439412093,-0.03847190265214791,-1.6023821120624249,-0.9561832734368871
58.58,-1.542094975844416,-56.27582578886965,-1.9991762890014788,-0.05739482114508031,-1.7297069196579564,-1.0204037821551035
58.59,-1.5291715023580048,-56.4094290750222,-1.9982676241422244,-0.08322561087183611,-1.859478411606337,-1.0735475557380842
58.6,-1.5128285771297862,-56.54196745089282,-1.9966406808389816,-0.11587058133472741,-1.989940417249619,-1.1158481343167097
58.61,-1.4930823464863985,-56.67451011470791,-1.9939635762452705,-0.15527155762460587,-2.119474043095859,-1.147363853084533
58.620000000000005,-1.469913155564033,-56.80818896649284,-1.9898312144813886,-0.20142427330270382,-2.24644903121563,-1.1679372303470215
58.63,-1.443259853175466,-56.94420492536435,-1.983756483295217,-0.2543820256704339,-2.369060414088006,-1.1771717530274444
58.64,-1.4130217793736966,-57.08382727404592,-1.9751587870149394,-0.31424157280295273,-2.4851370409154416,-1.1744288666806262
58.65,-1.3790740245046176,-57.22836249640487,-1.9633550133982778,-0.3810998443503335,-2.591910639889144,-1.1588644773895806
58.660000000000004,-1.341308739537576,-57.379048528729705,-1.947566171524251,-0.4549571491188726,-2.685754457605333,-1.1295518824904538
58.67,-1.2997253453627728,-57.536798364493656,-1.9269693585625893,-0.5355269285114269,-2.761968156056363,-1.0857786965085432
58.68,-1.2545969116270939,-57.701700480274994,-1.9008481930442374,-0.6219132954041567,-2.8148467601561213,-1.0276307085348029
58.69,-1.2067036570295353,-57.872296398204206,-1.8688944949990847,-0.7122031778657805,-2.838503753400681,-0.9568618912236051
58.7,-1.1574880453806784,-58.0450928108121,-1.8315941891546954,-0.8032824697793138,-2.8288299199360445,-0.8775852103276177
58.71,-1.1088288967254767,-58.215268543269396,-1.7903546540462656,-0.8914203344858567,-2.785768916671807,-0.79576237213222
58.72,-1.0623831129512724,-58.37871764087955,-1.7470360829613043,-0.9735835479460522,-2.713617689761999,-0.71722442992099
58.730000000000004,-1.0190673408189792,-58.53359638908062,-1.7032390587125288,-1.0483208997611653,-2.618704883506638,-0.645925169622237
58.74,-0.9791047016512566,-58.68009654469117,-1.6599966726918138,-1.1155317326961645,-2.506915663824655,-0.5838097917735326
58.75,-0.9423465647882113,-58.819427477139364,-1.6178797031854235,-1.1757828311472514,-2.3827454775187373,-0.5315931484811126
58.76,-0.9085230306804926,-58.95307424905514,-1.577192790501662,-1.2298223048837502,-2.2494001098761567,-0.4894593399946654
58.77,-0.8773629916641836,-59.082471705328004,-1.5381120563647184,-1.2783627427555517,-2.109165640235497,-0.4574499554581801
58.78,-0.8486362461383269,-59.208909719600264,-1.500759304461328,-1.322014186789518,-1.9637361212122444,-0.43564379741993386
58.79,-0.8221613961714875,-59.33352895298986,-1.4652373421247282,-1.3612786383555948,-1.8144506877968796,-0.4242353953809376
58.800000000000004,-0.79780043038551,-59.45734135844191,-1.4316438038104964,-1.396565794730421,-1.6624625424194432,-0.42356902705491917
58.81,-0.7754477405897304,-59.58124872390255,-1.400071760988816,-1.428215342335208,-1.5088676758993769,-0.43415123529845656
58.82,-0.755015344100489,-59.70604766755384,-1.3705996864970473,-1.4565220559175187,-1.354813092936188,-0.45664667195022435
58.83,-0.7364135316101147,-59.83241419528016,-1.3432701731350565,-1.4817642329215925,-1.2015946792817152,-0.49185107792191696
58.84,-0.7195253940355574,-59.96086271749926,-1.318055572476496,-1.5042371847097973,-1.0507437056734221,-0.5406271153008814
58.85,-0.7041746655736367,-60.09167838816375,-1.2948100493219097,-1.5242922738684317,-0.9040860621219838,-0.6037843891512
58.86,-0.6900899695157711,-60.224832661954316,-1.273213136552309,-1.5423774858673966,-0.7637401290409384,-0.6818908476112765
58.870000000000005,-0.6768754641337229,-60.359912776679906,-1.2527208095185451,-1.559067212598354,-0.6320073489611812,-0.7750297135698306
58.88,-0.6640054372321447,-60.49611872189915,-1.2325523790753077,-1.5750601997497744,-0.5111271017291449,-0.8825679115573267
58.89,-0.6508600158398935,-60.63237979888171,-1.2117416530442284,-1.5911260686311568,-0.40293538191565836,-1.0030508899481094
58.9,-0.6368015799095254,-60.76758904536481,-1.1892539038607233,-1.6080034677052253,-0.3085583361958847,-1.1343207499547168
58.910000000000004,-0.6212634060070357,-60.900869598208445,-1.1641259109446556,-1.6262874479830667,-0.2282950306485706,-1.2738380707893275
58.92,-0.6038103242132442,-61.03175496423321,-1.1355663263341513,-1.6463563157761323,-0.1617409903863486,-1.419058680359155
58.93,-0.5841507976010611,-61.16022760463966,-1.102982386008282,-1.6683614285146602,-0.10806133865551837,-1.5677030481656802
58.94,-0.5621100299652072,-61.286650120613054,-1.0659454955730971,-1.6922648139305574,-0.06627298813391702,-1.7178553956016
58.95,-0.5375871008909431,-61.41165937404899,-1.0241298649559232,-1.7178934832245458,-0.03544902231586222,-1.8679274507003776
58.96,-0.5105138350252125,-61.53607487705393,-0.9772512582268338,-1.744987099750044,-0.014830984460246333,-2.0165514874061703
58.97,-0.4808226058311222,-61.66084078147084,-0.9250173328328164,-1.7732295209472637,-0.003872260149938578,-2.1624489385924472
58.980000000000004,-0.4484233443366309,-61.78700062774686,-0.8670905980960233,-1.8022635475128161,-0.0022401281748197777,-2.304293093134459
58.99,-0.4131876569174445,-61.915696513754185,-0.803061528808501,-1.8316910713730503,-0.009794213973419952,-2.440564594540498
59.0,-0.37493846647585205,-62.04818235220161,-0.7324305419588768,-1.8610603163803763,-0.02654630241719369,-2.569387529161771
59.01,-0.3334459525638578,-62.18583775641713,-0.6546022300903598,-1.8898401838146863,-0.052592763310477464,-2.6883291329601344
59.02,-0.28843528330366597,-62.33015864713324,-0.5689049909433319,-1.9173802729974478,-0.08799314374747735,-2.7941492250176885
59.03,-0.23962088164178558,-62.48267433269868,-0.47466871459014626,-1.9428560449475762,-0.13254249276724933,-2.8825100495371325
59.04,-0.18679878906287414,-62.644687921948154,-0.3714286599183947,-1.9652075591629565,-0.18535435493868926,-2.9477432343556282
59.050000000000004,-0.1300495143899845,-62.81666766560252,-0.2593664780861272,-1.983110947487608,-0.24418165550313148,-2.9829956514225784
59.06,-0.07008694664067502,-62.99716512111225,-0.1400591615628468,-1.9950898303741393,-0.3046192957247744,-2.9814568828675854
59.07,-0.008605090939871836,-63.18172476270266,-0.017209969485114524,-1.9999259528668358,-0.35998724405732585,-2.93934265488828
59.08,0.051903938384511995,-63.36346747954676,0.10376127298476359,-1.9973065859373171,-0.403164331248426,-2.8592963954900843
59.09,0.10918018866696472,-63.53633081249924,0.2179268151286509,-1.9880915228549925,-0.42970916733455344,-2.750041412427082
59.1,0.16210499400386658,-63.69781959399999,0.32279191924437234,-1.97377946510509,-0.4389299138693654,-2.6216836624659705
59.11,0.2105787062008964,-63.84848766564714,0.41805171492565457,-1.9558202278450132,-0.4322901458926283,-2.482050899452152
59.120000000000005,0.2549589069744583,-63.99015676954837,0.5044112884177766,-1.935347320797153,-0.41171310111435344,-2.336241450093632
59.13,0.295694276565607,-64.12482794930872,0.5828081306088224,-1.9132001157475007,-0.3788470813986595,-2.187461402149437
59.14,0.3331849784074323,-64.25430561570454,0.6541090083565443,-1.8900109537213847,-0.33490821533232185,-2.0378112624043077
59.15,0.3677501284448179,-64.38013477371507,0.7190338034509085,-1.8662771470215564,-0.28071275308876653,-1.8887898698036287
59.160000000000004,0.39963257435362554,-64.50363201042197,0.7781597891982857,-1.8424080282268853,-0.21674579824801665,-1.7415969570683656
59.17,0.4290146206624375,-64.62592883116692,0.8319498482417236,-1.8187521683864938,-0.14322668530994498,-1.5973233346494407
59.18,0.4560371367854682,-64.74800089710008,0.8807873936794393,-1.795609525240769,-0.06016912516610995,-1.4570820822733406
59.19,0.4808213109825848,-64.8706740904512,0.9250150367683894,-1.7732307187031178,0.03255389856785551,-1.3221064378205571
59.2,0.5034943921408849,-64.99460335227306,0.9649784457888692,-1.7518038129776115,0.13512645590460826,-1.1938202335730446
59.21,0.5242203770383702,-65.12022396790232,1.0010764520127589,-1.7314288715467196,0.24767364394897406,-1.0738695899594213
59.22,0.5432337648441561,-65.24768360320451,1.0338138535624781,-1.7120832094796967,0.3701081555268345,-0.9640893950700994
59.230000000000004,0.5608688901279284,-65.37677997815685,1.0638443378304496,-1.6935864976038548,0.5019568755281826,-0.8663728131743004
59.24,0.5775708425667831,-65.50694836087781,1.0919808448718071,-1.6755828342499377,0.6422201699420098,-0.7824337227983877
59.25,0.593873049669111,-65.63734510519888,1.1191502330873997,-1.6575592767018676,0.7893418255016444,-0.7135113889939674
59.26,0.6103390056886643,-65.76703452125929,1.1462905850351117,-1.6389075308448189,0.9413419733892774,-0.6601347959444004
59.27,0.6274881189425147,-65.89521778896918,1.1742264649349288,-1.6190096383426569,1.0960782915194105,-0.6220678832777895
59.28,0.6457384225111514,-66.02140624028833,1.2035766956198277,-1.597311221321899,1.2515188260864545,-0.5984611063765579
59.29,0.6653870652857299,-66.14548055503816,1.2347273493340134,-1.573355768034236,1.4059148438734828,-0.5881172985694576
59.300000000000004,0.6866252877389312,-66.26765113534934,1.2678616582450688,-1.546779498038445,1.557841151217009,-0.5897466388033316
59.31,0.7095705697306103,-66.38837434107351,1.3030160947687928,-1.5172834464178024,1.706140699178134,-0.6021383468189399
59.32,0.7343002546603469,-66.50827126148673,1.340135797786866,-1.4845996239694257,1.8498267436379492,-0.6242420589318256
59.33,0.7608789413360881,-66.62807039337571,1.3791165345026222,-1.4484604186036558,1.9879780786587997,-0.6551839094041491
59.34,0.7893782253877853,-66.74857679386797,1.4198310039700428,-1.4085737183993674,2.1196407113868503,-0.694244401203718
59.35,0.8198900960993876,-66.87066217854739,1.4621416930791573,-1.3646031178916511,2.243735289820652,-0.7408151334508689
59.36,0.8525355578353497,-66.99526846071313,1.505902827548543,-1.3161522229519285,2.358963391072071,-0.7943403076405574
59.370000000000005,0.8874689920565756,-67.12341650538151,1.5509524268575463,-1.2627535664668255,2.4637044307236904,-0.8542394547909394
59.38,0.9248767071256815,-67.2562088753557,1.5970931104245458,-1.2038661041139291,2.5558975496064082,-0.9197991271434376
59.39,0.9649644842992181,-67.39480666425032,1.6440573853038498,-1.1388921431934935,2.6329126802051133,-0.9900123065945258
59.4,1.0079225088749497,-67.54034175747816,1.6914501640698247,-1.0672377160071522,2.6914425579300842,-1.0633374311934913
59.410000000000004,1.0538461961807701,-67.69369442856262,1.7386611215081125,-0.988462191768685,2.7275138870287465,-1.1373588274667203
59.42,1.1025836859786242,-67.85503943467725,1.7847526682009627,-0.9025840201053553,2.736842686939487,-1.2084019336069625
59.43,1.1535038743730233,-68.02313426597357,1.8283792459000818,-0.8105734594482153,2.7158851769203576,-1.2713697511041198
59.44,1.2052959439500233,-68.19469729366702,1.8678900658486646,-0.714833338550932,2.6636982759561842,-1.3203820919353855
59.45,1.2560995810464366,-68.36482669794619,1.9017805767111993,-0.6190562478838397,2.5835742061145153,-1.3506008103713576
59.46,1.3041311192450247,-68.52896425338449,1.9293100594643764,-0.5270319671989212,2.4824046345605284,-1.3601504407662808
59.47,1.3483094995390184,-68.68479300895558,1.950703465781466,-0.44131166831183727,2.367797288603344,-1.3501751030278744
59.480000000000004,1.3883080260266316,-68.83230004877598,1.9667903360419428,-0.3629542313460777,2.245776632328049,-1.3232493143724156
59.49,1.4242306034905337,-68.97272273005068,1.978556915837848,-0.2920830888466897,2.1203926469087837,-1.2819732976029807
59.5,1.4563253533518712,-69.10767772804982,1.9869106986932432,-0.22844228027737845,1.994271283153378,-1.2284151908086614
59.51,1.4848416952215062,-69.23875811043135,1.9926163489809738,-0.17169765803217435,1.869211996888003,-1.1640541292079882
59.52,1.5099796080530044,-69.36741023371168,1.9963024665962625,-0.12155847095812902,1.7466010858893346,-1.0898813615649008
59.53,1.5318799051007947,-69.49492297217955,1.9984857032523387,-0.07781319872621276,1.6276724105192697,-1.0065206348612203
59.54,1.5506303462994315,-69.62244867826237,1.9995933470119582,-0.040329227435133515,1.5136778816681287,-0.914335040081531
59.550000000000004,1.5662782709931578,-69.75102327016643,1.999979587206496,-0.009036080861410112,1.4060094526511424,-0.8135231716567162
59.56,1.578847678244195,-69.88157161836844,1.9999351760900212,0.016102528924860155,1.3062929401279517,-0.7042171559995076
59.57,1.5883618186473725,-70.01489005613536,1.999691461429311,0.035129177142454865,1.216456759373879,-0.5865969695621363
59.58,1.5948735230295306,-70.1515992577618,1.999420316626378,0.04814973999591782,1.138762138838169,-0.4610334303919886
59.59,1.5985049009303847,-70.29206349463733,1.999232284040056,0.05541005731797252,1.0757635686039588,-0.3282636733579817
59.6,1.5994946266345806,-70.43628197443434,1.9991764641101317,0.05738872143645352,1.0301534832799588,-0.18958184892164873
59.61,1.598243410091726,-70.58377968606635,1.999246704911038,0.054887274502903684,1.00444980013022,-0.04699068306645387
59.620000000000005,1.5953375473499039,-70.73355598104423,1.9993977587206442,0.049077514432419735,1.0005362027028093,0.09678067899861621
59.63,1.5915248110612237,-70.88416481770403,1.999570345324497,0.041453999793407754,1.0191733785631278,0.23848645286930698
59.64,1.5876304941183959,-71.03395960465487,1.999716617502914,0.033666744462519584,1.0597025883897742,0.37480253131356395
59.65,1.58443667459346,-71.18143267941707,1.9998139437967484,0.027279849634772525,1.1201294476787282,0.5028376140436666
59.660000000000004,1.5825769732673225,-71.32549931975751,1.999861217973759,0.02356074796166797,1.1975652142066389,0.6204871440435544
59.67,1.5824888592480948,-71.46561363864402,1.9998632862424135,0.023384532060618947,1.288794293642603,0.7265067744645203
59.68,1.584425762170617,-71.6017210962401,1.9998142413669329,0.02725802681778686,1.3907264253187486,0.8203608148230069
59.69,1.588502433151925,-71.73412938893986,1.9996865019880996,0.035410362418340446,1.5006369468819467,0.9019838108624703
59.7,1.5947459750282367,-71.86337487075767,1.9994264417656833,0.047894717539815355,1.6162283938973268,0.9715609213763965
59.71,1.6031378272772387,-71.99012155529977,1.998954118514938,0.06467172544603593,1.735588364112376,1.0293677808997572
59.72,1.6136432426340712,-72.11509819533514,1.9981644226504935,0.08566761379786163,1.8571036325903165,1.075668549912368
59.730000000000004,1.6262300933939735,-72.23906551375542,1.9969278843341791,0.11081076106867582,1.9793632688097622,1.1106564913098362
59.74,1.640880015658231,-72.36280337694167,1.9950902866451152,0.14005266200366176,2.1010632709472445,1.1344216712744157
59.75,1.6575942884487496,-72.4871092688301,1.9924708426184383,0.17337803008273608,2.2209139826454756,1.1469352866293592
59.76,1.6763956913296498,-72.61280102667445,1.9888591328451943,0.21080642708006295,2.3375463007933215,1.14804559554685
59.77,1.6973262327987542,-72.74071685448956,1.984011531011513,0.2523851121071773,2.4494109453200803,1.1374858889463135
59.78,1.72043897063745,-72.87170328551099,1.9776488348739547,0.29816955901246767,2.554666369940842,1.114901316828541
59.79,1.7457798675997573,-73.00657626891312,1.9694588089027232,0.34818385952750125,2.6510574979492634,1.079910056332042
59.800000000000004,1.7733527087233116,-73.14603195997557,1.959111002596472,0.4023482067879097,2.735805547212274,1.0322256427737144
59.81,1.8030579636182242,-73.29047660466898,1.9462966058630364,0.46035803675620124,2.8055690241177107,0.9718762780993266
59.82,1.8346008001499972,-73.43975736127514,1.9308098612396536,0.5215105749068849,2.8566022494083523,0.8995429200956233
59.83,1.867386953768994,-73.5928492689171,1.9126769469369334,0.584522793957611,2.8852894403900153,0.8169554456633878
59.84,1.9004761069477203,-73.74771542291676,1.8922921200633984,0.6474801405031423,2.889116805519062,0.7271076889158444
59.85,1.9326964087428227,-73.90166466748734,1.8704515694606956,0.7081037539104141,2.8676972458143295,0.6339346161644235
59.86,1.9629286326975794,-74.05222460290429,1.8481925596311182,0.7643194767400447,2.8230318829180345,0.5414107649912513
59.870000000000005,1.9903745485587276,-74.19793866211636,1.8265216871480883,0.8147505915172455,2.7586640159257216,0.4526585053002025
59.88,2.014622561452116,-74.33851967599728,1.806230600093869,0.858796261801681,2.6784413430570577,0.3696659929983671
59.89,2.035542819912536,-74.47449476246945,1.7878704303016502,0.8963923942409329,2.585725570871142,0.2935431803683125
59.9,2.0531501878311986,-74.60678257575506,1.7718110050121054,0.9277315142421289,2.4831778582525637,0.22491062659665717
59.910000000000004,2.067508852076489,-74.73641783404874,1.7583078323216552,0.9530758452485939,2.372850292936941,0.1641920996301982
59.92,2.0786824589901682,-74.8644197091182,1.7475489982823391,0.9726625820922656,2.2563607722648915,0.1117847866667313
59.93,2.0867131173394418,-74.99174448004122,1.7396816106524822,0.98666503614833,2.1350594813461448,0.06814647925046013
59.94,2.0916154972164525,-75.11927680855605,1.7348237180808783,0.9951817257084444,2.0101671045729512,0.033835784064606855
59.95,2.0933784558292836,-75.24783459885658,1.733066558859656,0.9982386000162237,1.8828893982794117,0.009525741402458987
59.96,2.0919708833351844,-75.37817500710558,1.7344699347638868,0.9957981951179458,1.7545172707474757,-0.004000836847959377
59.97,2.087350845729173,-75.5109950354658,1.7390520326283576,0.987774279788241,1.6265195573393436,-0.005873767563198018
59.980000000000004,2.079478398664181,-75.64692227115,1.7467742640720065,0.9740532174248488,1.5006314711373834,0.004819641094383931
59.99,2.0683331403909557,-75.78649177285612,1.7575216257864086,0.9545248738996274,1.3789356423554295,0.028958748142208224
60.0,2.0539377542439285,-75.93010534223329,1.7710798054145138,0.9291266452173716,1.2639238539520035,0.06727234146519101
60.01,2.036388171766986,-76.07797105970832,1.7871120245953873,0.8979034533548557,1.158515456072657,0.12017190967063007
60.02,2.015888926708108,-76.23002620922192,1.805141602328009,0.8610829202490713,1.0659949515541562,0.18753839414125983
60.03,1.9927880774591245,-76.38585779724585,1.8245499451049316,0.81915657710696,0.9898244443465993,0.2684903094059583
60.04,1.9676000624452081,-76.54465117811195,1.8446019420478907,0.7729448074689098,0.9333031480631239,0.36119912372479407
60.050000000000004,1.941000207691008,-76.70520999244559,1.8645071995020148,0.7236110163652524,0.8991037153455371,0.4628503736705898
60.06,1.9137779998357214,-76.86608096475027,1.8835122536237328,0.6725931834692106,0.8888058005687949,0.5698358370123041
